Index,age_at_diagnosis_coef,Gene_coef,age_at_diagnosis_p,Gene_p,Gene_p_adjust,neglogP,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
MANF,-15.935432464210223,655.7687553007994,0.02259975303601482,0.019248506299099025,0.5787836137259355,0.23748377293852785,Other Genes
MAOA,-17.64430322008092,-184.70046570358235,0.013667146317977389,0.22316442316818488,0.77160254263575,0.11260634990988416,Other Genes
MAOB,-18.167324300186706,-17.155562459139297,0.011887379452492783,0.8897022139765676,0.9696910413857276,0.013366616656233885,Other Genes
MAP1A,-18.05737654578462,-268.96368637186254,0.011563164691974727,0.22486719208688521,0.77160254263575,0.11260634990988416,Other Genes
MAP1B,-18.18085680621533,-14.746325294189646,0.011865540035532815,0.9261893150159688,0.9831281557076308,0.007389866004197009,Other Genes
MAP1S,-18.39157111782996,-546.339350496225,0.009093144448167048,0.05374795806400869,0.6834941781938039,0.16526518027549125,Other Genes
MAP2K1,-18.26227775175964,259.38198434830855,0.011130737781626791,0.4166233551214843,0.8431281478193622,0.074106411542328,Other Genes
MAP2K2,-19.48432741524061,-731.3107062116547,0.006255713481097032,0.06994988383368456,0.6881721653097252,0.16230289738910933,Other Genes
MAP2K3,-17.893926312589066,-351.9081484485099,0.012166841006316608,0.18500969291748187,0.7684155789089095,0.11440383880567512,Other Genes
MAP2K4,-18.506648485787487,129.43211545176547,0.010890041522364433,0.6785422633530518,0.9191417360554187,0.0366175131618116,Other Genes
MAP2K6,-18.1949631210031,5.8198095624922175,0.012945872570642104,0.9779161827287584,0.9977287779593041,0.0009875010414971993,Other Genes
MAP2K7,-18.158328325011055,1.1574454006219952,0.012808828723498209,0.9971562454187598,0.9997225484741338,0.00012051238562516467,Other Genes
MAP4,-16.95762850019601,-500.5582713219528,0.01834172848671894,0.20746058846754997,0.7684155789089095,0.11440383880567512,Other Genes
MAP4K5,-18.446048701591508,-137.33203097918494,0.011261100046629086,0.7505120835487075,0.9333126253393018,0.029972859235274485,Other Genes
MAP7,-18.159636577759393,-0.27629970114064406,0.015340274795633008,0.9990574613093322,0.9997225484741338,0.00012051238562516467,Other Genes
MAP7D1,-17.45702067677003,-282.692193146765,0.014959217352085427,0.2516709371153753,0.7862842641363361,0.10442041575830911,Other Genes
MAPK1,-16.344645135467495,358.85391660734143,0.02583825413393209,0.2827631508163051,0.7972318425617062,0.09841536329234886,Other Genes
MAPK13,-17.77395722995486,105.4127526226868,0.014544851113479437,0.6897570600330198,0.9206174847649955,0.0359207810552918,Other Genes
MAPK14,-20.857257178202786,1297.9782936733563,0.0031878808607021616,0.014299069998609961,0.5750080140909649,0.2403261023517102,Other Genes
MAPK3,-19.381901215519594,-516.4563389109352,0.007054358935557742,0.14875140479506097,0.7641175445496085,0.1168398285674647,Other Genes
MAPK9,-17.9412968675104,35.90656348781773,0.014256740833111514,0.8569555664498707,0.9584810479782624,0.018416469994926743,Other Genes
MAPRE1,-17.985577064476256,-55.05691883306605,0.014828787281036208,0.9087392319295683,0.9776913741792072,0.009798216422943835,Other Genes
MAPRE2,-18.02692127109108,-60.513354215118824,0.012716583050628952,0.790012125138631,0.9420514422399414,0.02592538120824068,Other Genes
MARCKS,-18.198262358766076,21.43098594967332,0.011843258680083025,0.9136276711414164,0.9785739941577106,0.00940632990438137,Other Genes
MARCKSL1,-19.95017788620352,162.48332159798264,0.007561050136899514,0.3565963478411177,0.8168886216168214,0.08783715315501697,Other Genes
MARK2,-18.081730252090544,-135.43549883852043,0.012307265860729036,0.7784687979798556,0.9389601971623911,0.027352817232414495,Other Genes
MARS,-18.448520050756905,78.63950958773614,0.012220683013985309,0.8391754022379372,0.9541069000875658,0.020402963328180482,Other Genes
MAT2A,-17.284382575502853,-241.8261226953685,0.019970113472476,0.633030145788044,0.9058494340803027,0.04294398265672655,Other Genes
MAT2B,-18.35222929218893,200.24313629682274,0.01126307294528959,0.7284357662005989,0.9273261018332117,0.032767515777701206,Other Genes
MATN2,-16.90945650286637,190.64382831663696,0.018985080280345797,0.23052459901711297,0.7747446387333384,0.11084142041502118,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
MATR3,-19.751992923821994,660.1785235135309,0.006905672767958599,0.2420424861484426,0.7846349140121986,0.10533237091272848,Other Genes
MAVS,-18.56243467181391,-496.4494645787005,0.009511370799489065,0.2016192086831653,0.7684155789089095,0.11440383880567512,Other Genes
MBD2,-15.560672814705683,688.2646158643146,0.03441126906660736,0.18284536396163675,0.7684155789089095,0.11440383880567512,Other Genes
MBNL1,-18.850417499125733,-360.5460883541546,0.009267708349397268,0.3929178515389202,0.8354204407451711,0.0780949027909962,Other Genes
MBOAT7,-18.420749561487938,52.839391004066584,0.011971541421601757,0.8341233822066297,0.951492300755829,0.0215947215680134,Other Genes
MCAM,-18.325171245819565,-148.94662507353206,0.011107125740352313,0.5762553708798157,0.8895354376604678,0.05083674564208575,Other Genes
MCAT,-17.78711014509802,206.67209390069218,0.013270884085306934,0.33635774585336786,0.8097224673706382,0.09166381018693102,Other Genes
MCCC1,-18.12034981273796,32.1135948748348,0.012214041754184985,0.910175258848418,0.9778370896494488,0.009733493841870154,Other Genes
MCCC2,-18.852608379040536,-160.0479011362445,0.009848243156539887,0.5398241399408243,0.873599333609593,0.05868770592343477,Other Genes
MCFD2,-18.155838363329604,-7.553321908749709,0.01207128721753052,0.9873498121160105,0.9977287779593041,0.0009875010414971993,Other Genes
MCM2,-19.729289296286268,435.82732098908133,0.0051897972988611,0.02846940329073416,0.619209521573468,0.20816237413552746,Other Genes
MCM3,-20.32643085709958,549.7506252042148,0.003847212996551831,0.01420696920649081,0.5750080140909649,0.2403261023517102,Other Genes
MCM3AP,-18.25777468084971,134.05902350175816,0.011526340611668162,0.7610764214968189,0.9346929513018526,0.029331032395604875,Other Genes
MCM4,-19.629660333952305,484.06359085944797,0.005341536941959709,0.02667398756051035,0.6087655844057486,0.21554990769141794,Other Genes
MCM5,-19.827482399598793,459.7942415782858,0.0050478643938802106,0.03036534679331358,0.6326257239676002,0.19885315268263598,Other Genes
MCM6,-19.73858918036275,382.7656078804862,0.00534107943053241,0.03768145849854396,0.6585181385332871,0.1814322581260013,Other Genes
MCM7,-19.59754514054119,455.19489449890096,0.005742834737205931,0.046137836625019316,0.6834941781938039,0.16526518027549125,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
MCMBP,-17.81519659153185,232.36797710786348,0.013342790492658704,0.425415074405178,0.8431281478193622,0.074106411542328,Other Genes
MCRIP1,-20.304398320269293,373.81074252185016,0.006853567808895573,0.3077199846206774,0.8048020100568931,0.094310947601857,Other Genes
MCTS1,-17.989792400837505,268.1903200615966,0.012560186949145437,0.5405286373594096,0.8740890604139152,0.05844431510496706,Other Genes
MCU,-19.95875657402385,-864.6338265572283,0.003884668341127084,0.0048823348615270375,0.5092520900519907,0.29306717991015707,Other Genes
MDC1,-17.80500651019335,516.2073013620318,0.011737354918608129,0.07267889893937089,0.6881721653097252,0.16230289738910933,Other Genes
MDH1,-18.165246183052925,78.92971589481812,0.011878627230780947,0.8244698373615339,0.9476114867212396,0.023369683502866893,Other Genes
MDH2,-18.22032326180184,-126.27607426838378,0.01152970755119891,0.6122711449656955,0.9005134955762775,0.045509774226581416,Other Genes
MDK,-18.982045281956403,174.38276838802472,0.007667089963935531,0.09308497997740325,0.7255965183890702,0.13930480980689516,Other Genes
MDN1,-21.826245373076944,754.7484542933063,0.0022887550781908596,0.013726891556451978,0.5686855073387248,0.2451278393810661,Other Genes
ME1,-18.82163969113065,-364.0113884571664,0.008120443585836915,0.09328600661001579,0.7255965183890702,0.13930480980689516,Other Genes
ME2,-18.187581187574963,-233.38716675976997,0.011444104623771309,0.4196543072674592,0.8431281478193622,0.074106411542328,Other Genes
ME3,-18.366187568738788,-124.29508531688901,0.010943920355049874,0.5557809995331355,0.8799001055025435,0.0555666302266297,Other Genes
MECOM,-19.95242637573081,321.85010157406197,0.005936272858239873,0.14045810542724474,0.762631838822359,0.11768506749111968,Other Genes
MECP2,-18.67814388200934,-205.51028473313823,0.009574169991685824,0.34382922032008156,0.8118420632099969,0.09052845074386533,Other Genes
MECR,-17.91821593058599,-630.1440087708446,0.010342809621059084,0.02722851934436877,0.6087655844057486,0.21554990769141794,Other Genes
MED1,-16.755992410513546,-540.9764255068222,0.020929049617803296,0.2741312673971093,0.7928663651445648,0.10080000533181283,Other Genes
MED14,-17.05217068486133,-539.331991599711,0.018103893520246103,0.2682194409687772,0.7897278079913939,0.10252256928770076,Other Genes
MED23,-20.173268514063796,464.34306623927165,0.005784843752943343,0.16486496836257314,0.7660160798138202,0.11576211378630473,Other Genes
MED24,-17.688069409667513,-526.8469365889907,0.013532671549105209,0.24934387886681206,0.7848856305308145,0.10519362178725628,Other Genes
MED27,-18.383095919105553,125.91688089769812,0.011174394835473516,0.7139893192405795,0.9242347632594551,0.034217700383620216,Other Genes
MED4,-16.289085469829903,-581.5390701540009,0.025242668236966418,0.21928539749067702,0.77160254263575,0.11260634990988416,Other Genes
MEIS1,-18.579265908391868,550.449961004899,0.008388284591161789,0.04868375329124068,0.6834941781938039,0.16526518027549125,Other Genes
MEPCE,-16.01566704916149,-317.17985983340265,0.03111483556932945,0.3007657110599769,0.798011108736668,0.09799106299832303,Other Genes
MESD,-19.167677418492033,609.5467685583626,0.006999363680843348,0.07164125825608623,0.6881721653097252,0.16230289738910933,Other Genes
METAP1,-18.73962758045319,365.7161050795652,0.00957988223846071,0.40790973685964915,0.8389632885765834,0.07625704264857926,Other Genes
METAP2,-18.114552221302695,-42.794823766339135,0.012270317220975734,0.90901168385601,0.9776913741792072,0.009798216422943835,Other Genes
METTL1,-17.370560446877466,198.4953616531745,0.016402728204525836,0.4040405299178542,0.8371787127319289,0.07718182316731488,Other Genes
METTL13,-18.393234882596328,-340.0752574977206,0.010806438943842585,0.5217690576330247,0.8694381114712325,0.06076132660333478,Other Genes
METTL14,-18.02480910960039,-61.66806986822027,0.013003857490574483,0.8538958826795984,0.9577230947030005,0.018760039800274943,Other Genes
METTL26,-18.258290170583216,-241.9514449127022,0.011057431106261536,0.36475154876479576,0.8192825578686771,0.08656629096267171,Other Genes
METTL3,-18.28034168014384,80.3393401372611,0.011585405549920576,0.8195219170714056,0.9476114867212396,0.023369683502866893,Other Genes
METTL7A,-18.61417001768288,288.12335989055475,0.00937467425965313,0.21075276270877114,0.7691770146485282,0.11397370228126935,Other Genes
MFAP2,-18.062592723378522,-10.741541992057698,0.013496375457429712,0.9309942796395778,0.9851768125818493,0.006485818398361472,Other Genes
MFAP4,-17.24899439362307,-92.27709395480264,0.016315318098537677,0.23729903262895394,0.7802349145396444,0.10777461945279224,Other Genes
MFF,-18.100102762171574,41.27473981556848,0.012434382863245034,0.9083861050433403,0.9776913741792072,0.009798216422943835,Other Genes
MFGE8,-18.175118682719727,-205.0499976386297,0.010809891269776807,0.16553168472078453,0.7660160798138202,0.11576211378630473,Other Genes
MFN1,-19.860175487275725,-667.403545850934,0.005234657503414355,0.04542444009954139,0.6834941781938039,0.16526518027549125,Other Genes
MFN2,-17.819281801666172,-441.9466664344541,0.012897726484054212,0.2734070330352915,0.7912978002019415,0.10166004160407932,Other Genes
MFSD10,-20.01647369561223,-340.2598274885139,0.005739478699265366,0.12730405192118188,0.7606766838696994,0.11879989546039882,Other Genes
MGAT1,-18.16273917279732,-0.1976218818028883,0.012906316933134786,0.9994458117982048,0.9997225484741338,0.00012051238562516467,Other Genes
MGEA5,-18.469874365346087,-268.8537431726021,0.010204464205952272,0.33241478221930254,0.8097224673706382,0.09166381018693102,Other Genes
MGME1,-18.670288424082585,184.2122472924437,0.009791448857337553,0.41992076693208513,0.8431281478193622,0.074106411542328,Other Genes
MGMT,-17.847820212764482,161.45635607982354,0.01315965055797745,0.4289705193148885,0.8446860257548078,0.0733046906022217,Other Genes
MGST1,-19.150249473141045,-170.93212371614882,0.007815311760910252,0.1944385354564369,0.7684155789089095,0.11440383880567512,Other Genes
MGST3,-17.99752617032994,-415.33704655123586,0.011074792726577947,0.09171812901660237,0.721471720112514,0.14178068749465714,Other Genes
MIA3,-18.126608848104947,-70.01460465261397,0.01211948765461849,0.8866573596464886,0.968333047465376,0.013975246204219713,Other Genes
MICAL1,-18.475324768761897,-334.5666659889539,0.009426337969557516,0.12142964324363961,0.7524486440311002,0.12352313609959341,Other Genes
MICAL3,-16.494052070768344,183.59465578682557,0.030673660605670276,0.5213792208521248,0.8694381114712325,0.06076132660333478,Other Genes
MICU1,-18.828268918293656,-626.0490363087173,0.006985887233014656,0.019010687788410287,0.5787836137259355,0.23748377293852785,Other Genes
MICU2,-18.734999924154465,-790.8770619667545,0.007123167838674244,0.015909080603107313,0.5787836137259355,0.23748377293852785,Other Genes
MID1,-18.823095353663167,442.2090459927597,0.008160054432802231,0.0990307168543909,0.7338339630804631,0.1344021922297012,Other Genes
MIEN1,-16.875667611838352,-259.7128979641962,0.02017123228215766,0.3123522874253961,0.8049932012498136,0.09420778754785628,Other Genes
MIER1,-18.092260102156406,-56.618534800790286,0.012373355763538034,0.8702264274244809,0.9641919892314754,0.01583648107435425,Other Genes
MIF,-17.81896477618674,194.4136316091674,0.013506663487243695,0.5037204874667052,0.8671088723704661,0.06192636999640273,Other Genes
MIF4GD,-17.750348355157506,280.47592950074664,0.013767435437170744,0.43569370102080296,0.8450764253409231,0.07310401341366894,Other Genes
MINPP1,-17.57782805631193,-293.54798278787837,0.014074295731738152,0.22669499321313247,0.7731413867001868,0.11174107807540737,Other Genes
MIOS,-18.207296582698504,-20.00809178863355,0.012319317305762354,0.9579476709283733,0.990954254951672,0.003946393224723167,Other Genes
MIPEP,-19.001603611394476,-274.17152441439305,0.008738273981361398,0.3387685516734168,0.8108043777539834,0.09108391509833641,Other Genes
MIS12,-19.84024794638926,297.7613756659314,0.0077408055348842115,0.36809440210621136,0.8205719096246136,0.08588335417855442,Other Genes
MKI67,-17.221091532128682,263.2436538823965,0.015892850526243216,0.15708486338779373,0.7660160798138202,0.11576211378630473,Other Genes
MKRN2,-20.210657522751266,-991.0305975235578,0.003669051151784134,0.006848583941150344,0.5092520900519907,0.29306717991015707,Other Genes
MLEC,-19.85801582775549,571.2985665821624,0.005995500919564999,0.12671335302275244,0.7606766838696994,0.11879989546039882,Other Genes
MLH1,-18.263077269380847,223.82369744550311,0.010608965089525395,0.20243286372739883,0.7684155789089095,0.11440383880567512,Other Genes
MLST8,-18.21519507389982,96.22558520377729,0.011736734783258682,0.8570774521780277,0.9584810479782624,0.018416469994926743,Other Genes
MLYCD,-19.63255081423904,-369.21957693383825,0.006877946643284411,0.2046573108052424,0.7684155789089095,0.11440383880567512,Other Genes
MMAA,-16.46698197341665,-307.68006086375755,0.023948920193631297,0.2635449703028357,0.7882857432991881,0.10331632788654152,Other Genes
MMAB,-18.199149319024855,44.08208388622268,0.011751546605351397,0.8262403668126342,0.9480732249103031,0.023158118414717436,Other Genes
MMGT1,-17.519407466574634,173.74084298131925,0.015852730697147883,0.5235619427111153,0.8694381114712325,0.06076132660333478,Other Genes
MMP14,-18.317317752833574,86.41608946762474,0.011244820927248234,0.6675403932563087,0.9168931830328206,0.0376812561745872,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
MMP2,-18.070732796524553,-83.41637442649291,0.011926798635976862,0.3939841816399713,0.8354204407451711,0.0780949027909962,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
MMRN2,-19.18210396556817,-212.95967544545098,0.008669112943065795,0.40068543994917016,0.8354204407451711,0.0780949027909962,Other Genes
MMS19,-17.540151716203027,-581.8005450883885,0.013968033732110884,0.1689246974155264,0.7660160798138202,0.11576211378630473,Other Genes
