gene_id	external_gene_name	entrezgene
ENSG00000137764	MAP2K5	5607
ENSG00000178096	BOLA1	51027
ENSG00000086544	ITPKC	80271
ENSG00000113889	KNG1	3827
ENSG00000122674	CCZ1	51622
ENSG00000170854	RIOX2	84864
ENSG00000137094	DNAJB5	25822
ENSG00000061273	HDAC7	51564
ENSG00000168958	MFF	56947
ENSG00000144580	CNOT9	9125
ENSG00000032219	ARID4A	5926
ENSG00000170454	KRT75	9119
ENSG00000005175	RPAP3	79657
ENSG00000126822	PLEKHG3	26030
ENSG00000076053	RBM7	10179
ENSG00000169359	SLC33A1	9197
ENSG00000205426	KRT81	3887
ENSG00000121749	TBC1D15	64786
ENSG00000162924	REL	5966
ENSG00000106028	SSBP1	6742
ENSG00000171560	FGA	2243
ENSG00000007541	PIGQ	9091
ENSG00000184635	ZNF93	81931
ENSG00000175220	ARHGAP1	392
ENSG00000122122	SASH3	54440
ENSG00000136448	NMT1	4836
ENSG00000088812	ATRN	8455
ENSG00000178409	BEND3	57673
ENSG00000162813	BPNT1	10380
ENSG00000063244	U2AF2	11338
ENSG00000139197	PEX5	5830
ENSG00000144357	UBR3	130507
ENSG00000099204	ABLIM1	3983
ENSG00000184905	TCEAL2	140597
ENSG00000159352	PSMD4	5710
ENSG00000213221	DNLZ	728489
ENSG00000187796	CARD9	64170
ENSG00000172893	DHCR7	1717
ENSG00000128626	MRPS12	6183
ENSG00000044090	CUL7	9820
ENSG00000169696	ASPSCR1	79058
ENSG00000127324	TSPAN8	7103
ENSG00000138794	CASP6	839
ENSG00000173744	AGFG1	3267
ENSG00000165661	QSOX2	169714
ENSG00000133316	WDR74	54663
ENSG00000277909	SPC25	57405
ENSG00000173432	SAA1	6288
ENSG00000162607	USP1	7398
ENSG00000196502	SULT1A1	6817
ENSG00000108107	RPL28	6158
ENSG00000111696	NT5DC3	51559
ENSG00000100815	TRIP11	9321
ENSG00000162769	FLVCR1	28982
ENSG00000090263	MRPS33	51650
ENSG00000189241	TSPYL1	7259
ENSG00000166224	SGPL1	8879
ENSG00000221823	PPP3R1	5534
ENSG00000017427	IGF1	3479
ENSG00000132330	SCLY	51540
ENSG00000131236	CAP1	10487
ENSG00000197410	DCHS2	54798
ENSG00000117399	CDC20	991
ENSG00000126432	PRDX5	25824
ENSG00000144040	SFXN5	94097
ENSG00000151729	SLC25A4	291
ENSG00000154079	SDHAF4	135154
ENSG00000163507	CIP2A	57650
ENSG00000165215	CLDN3	1365
ENSG00000259207	ITGB3	3690
ENSG00000177556	ATOX1	475
ENSG00000123836	PFKFB2	5208
ENSG00000154001	PPP2R5E	5529
ENSG00000107938	EDRF1	26098
ENSG00000135373	EHF	26298
ENSG00000163933	RFT1	91869
ENSG00000076685	NT5C2	22978
ENSG00000130713	EXOSC2	23404
ENSG00000105552	BCAT2	587
ENSG00000037897	METTL1	4234
ENSG00000074319	TSG101	7251
ENSG00000198492	YTHDF2	51441
ENSG00000134827	TCN1	6947
ENSG00000134759	ELP2	55250
ENSG00000166794	PPIB	5479
ENSG00000145907	G3BP1	10146
ENSG00000133985	TTC9	23508
ENSG00000239857	GET4	51608
ENSG00000179409	GEMIN4	50628
ENSG00000248905	FMN1	342184
ENSG00000138207	RBP4	5950
ENSG00000235173	HGH1	51236
ENSG00000124831	LRRFIP1	9208
ENSG00000095002	MSH2	4436
ENSG00000131042	LILRB2	10288
ENSG00000079462	PAFAH1B3	5050
ENSG00000134851	TMEM165	55858
ENSG00000146085	MUT	4594
ENSG00000131725	WDR44	54521
ENSG00000118960	HS1BP3	64342
ENSG00000178980	SELENOW	6415
ENSG00000277791	PSMB3	5691
ENSG00000101544	ADNP2	22850
ENSG00000274418	RDH13	112724
ENSG00000100604	CHGA	1113
ENSG00000170340	B3GNT2	10678
ENSG00000143217	NECTIN4	81607
ENSG00000173163	COMMD1	150684
ENSG00000138646	HERC5	51191
ENSG00000108578	BLMH	642
ENSG00000028839	TBPL1	9519
ENSG00000116679	IVNS1ABP	10625
ENSG00000173692	PSMD1	5707
ENSG00000122966	CIT	11113
ENSG00000035862	TIMP2	7077
ENSG00000135686	KLHL36	79786
ENSG00000095261	PSMD5	5711
ENSG00000203668	CHML	1122
ENSG00000100949	RABGGTA	5875
ENSG00000066629	EML1	2009
ENSG00000023228	NDUFS1	4719
ENSG00000132424	PNISR	25957
ENSG00000086666	ZFAND6	54469
ENSG00000105856	HBP1	26959
ENSG00000113272	THG1L	54974
ENSG00000014123	UFL1	23376
ENSG00000142765	SYTL1	84958
ENSG00000175183	CSRP2	1466
ENSG00000168385	SEPT2	4735
ENSG00000145194	ECE2	9718
ENSG00000143412	ANXA9	8416
ENSG00000111639	MRPL51	51258
ENSG00000161010	MRNIP	51149
ENSG00000060718	COL11A1	1301
ENSG00000143409	MINDY1	55793
ENSG00000138439	FAM117B	150864
ENSG00000198131	ZNF544	27300
ENSG00000204472	AIF1	199
ENSG00000186501	TMEM222	84065
ENSG00000139433	GLTP	51228
ENSG00000038945	MSR1	4481
ENSG00000145191	EIF2B5	8893
ENSG00000096063	SRPK1	6732
ENSG00000169018	FEM1B	10116
ENSG00000112685	EXOC2	55770
ENSG00000169021	UQCRFS1	7386
ENSG00000010292	NCAPD2	9918
ENSG00000197226	TBC1D9B	23061
ENSG00000113761	ZNF346	23567
ENSG00000107099	DOCK8	81704
ENSG00000206406	CSNK2B	1460
ENSG00000231939	HLA-DQB1	3119
ENSG00000066739	ATG2B	55102
ENSG00000164405	UQCRQ	27089
ENSG00000151176	PLBD2	196463
ENSG00000119487	MAPKAP1	79109
ENSG00000197959	DNM3	26052
ENSG00000104723	TUSC3	7991
ENSG00000119280	C1orf198	84886
ENSG00000136144	RCBTB1	55213
ENSG00000123106	CCDC91	55297
ENSG00000111331	OAS3	4940
ENSG00000118412	CASP8AP2	9994
ENSG00000089127	OAS1	4938
ENSG00000143420	ENSA	2029
ENSG00000138792	ENPEP	2028
ENSG00000174804	FZD4	8322
ENSG00000078269	SYNJ2	8871
ENSG00000062485	CS	1431
ENSG00000187109	NAP1L1	4673
ENSG00000163481	RNF25	64320
ENSG00000113194	FAF2	23197
ENSG00000165733	BMS1	9790
ENSG00000092203	TOX4	9878
ENSG00000133574	GIMAP4	55303
ENSG00000088827	SIGLEC1	6614
ENSG00000136279	DBNL	28988
ENSG00000132196	HSD17B7	51478
ENSG00000156697	UTP14A	10813
ENSG00000260238	PMF1-BGLAP	100527963
ENSG00000109586	GALNT7	51809
ENSG00000123815	COQ8B	79934
ENSG00000240118	PSMB9	5698
ENSG00000020181	ADGRA2	25960
ENSG00000115919	KYNU	8942
ENSG00000103510	KAT8	84148
ENSG00000128245	YWHAH	7533
ENSG00000100201	DDX17	10521
ENSG00000111229	ARPC3	10094
ENSG00000072571	HMMR	3161
ENSG00000188157	AGRN	375790
ENSG00000085491	SLC25A24	29957
ENSG00000092098	RNF31	55072
ENSG00000275979	CNOT3	4849
ENSG00000116521	SCAMP3	10067
ENSG00000177628	GBA	2629
ENSG00000141568	FOXK2	3607
ENSG00000115425	PECR	55825
ENSG00000171302	CANT1	124583
ENSG00000119397	CNTRL	11064
ENSG00000148057	IDNK	414328
ENSG00000170445	HARS	3035
ENSG00000116690	PRG4	10216
ENSG00000111737	RAB35	11021
ENSG00000102908	NFAT5	10725
ENSG00000035687	ADSS	159
ENSG00000160584	SIK3	23387
ENSG00000204228	HSD17B8	7923
ENSG00000143702	CEP170	9859
ENSG00000185163	DDX51	317781
ENSG00000196781	TLE1	7088
ENSG00000104472	CHRAC1	54108
ENSG00000078808	SDF4	51150
ENSG00000089220	PEBP1	5037
ENSG00000162735	PEX19	5824
ENSG00000143575	HAX1	10456
ENSG00000205476	CCDC85C	317762
ENSG00000054148	PHPT1	29085
ENSG00000182580	EPHB3	2049
ENSG00000131943	C19orf12	83636
ENSG00000164694	FNDC1	84624
ENSG00000082898	XPO1	7514
ENSG00000232062	HLA-DQA1	3117
ENSG00000213366	GSTM2	2946
ENSG00000226417	CLIC1	1192
ENSG00000112667	DNPH1	10591
ENSG00000155903	RASA2	5922
ENSG00000163882	POLR2H	5437
ENSG00000087502	ERGIC2	51290
ENSG00000135766	EGLN1	54583
ENSG00000244038	DDOST	1650
ENSG00000185344	ATP6V0A2	23545
ENSG00000007350	TKTL1	8277
ENSG00000118705	RPN2	6185
ENSG00000120370	GORAB	92344
ENSG00000111335	OAS2	4939
ENSG00000139219	COL2A1	1280
ENSG00000049239	H6PD	9563
ENSG00000111358	GTF2H3	2967
ENSG00000167642	SPINT2	10653
ENSG00000140854	KATNB1	10300
ENSG00000143369	ECM1	1893
ENSG00000156113	KCNMA1	3778
ENSG00000130921	C12orf65	91574
ENSG00000037474	NSUN2	54888
ENSG00000114850	SSR3	6747
ENSG00000103490	PYCARD	29108
ENSG00000108306	FBXL20	84961
ENSG00000275700	AATF	26574
ENSG00000180353	HCLS1	3059
ENSG00000169045	HNRNPH1	3187
ENSG00000121680	PEX16	9409
ENSG00000143198	MGST3	4259
ENSG00000062194	GPBP1	65056
ENSG00000120437	ACAT2	39
ENSG00000170581	STAT2	6773
ENSG00000152061	RABGAP1L	9910
ENSG00000073060	SCARB1	949
ENSG00000135341	MAP3K7	6885
ENSG00000183831	ANKRD45	339416
ENSG00000111596	CNOT2	4848
ENSG00000091039	OSBPL8	114882
ENSG00000102144	PGK1	5230
ENSG00000071655	MBD3	53615
ENSG00000167186	COQ7	10229
ENSG00000161798	AQP5	362
ENSG00000164880	INTS1	26173
ENSG00000185015	CA13	377677
ENSG00000137996	RTCA	8634
ENSG00000127022	CANX	821
ENSG00000110906	KCTD10	83892
ENSG00000100554	ATP6V1D	51382
ENSG00000142864	SERBP1	26135
ENSG00000143621	ILF2	3608
ENSG00000132688	NES	10763
ENSG00000136147	PHF11	51131
ENSG00000275079	LPCAT1	79888
ENSG00000143162	CREG1	8804
ENSG00000133398	MED10	84246
ENSG00000162910	MRPL55	128308
ENSG00000159450	TCHH	7062
ENSG00000110880	CORO1C	23603
ENSG00000274070	CASTOR2	729438
ENSG00000040933	INPP4A	3631
ENSG00000111271	ACAD10	80724
ENSG00000198952	SMG5	23381
ENSG00000163798	SLC4A1AP	22950
ENSG00000141298	SSH2	85464
ENSG00000143401	ANP32E	81611
ENSG00000164708	PGAM2	5224
ENSG00000131116	ZNF428	126299
ENSG00000117450	PRDX1	5052
ENSG00000070814	TCOF1	6949
ENSG00000136935	GOLGA1	2800
ENSG00000156515	HK1	3098
ENSG00000116127	ALMS1	7840
ENSG00000096155	BAG6	7917
ENSG00000058600	POLR3E	55718
ENSG00000161791	FMNL3	91010
ENSG00000105245	NUMBL	9253
ENSG00000124702	KLHDC3	116138
ENSG00000276914	FOPNL	123811
ENSG00000184216	IRAK1	3654
ENSG00000162909	CAPN2	824
ENSG00000198040	ZNF84	7637
ENSG00000186469	GNG2	54331
ENSG00000135678	CPM	1368
ENSG00000116005	PCYOX1	51449
ENSG00000168140	VASN	114990
ENSG00000116266	STXBP3	6814
ENSG00000172534	HCFC1	3054
ENSG00000182208	MOB2	81532
ENSG00000196236	XPNPEP3	63929
ENSG00000204257	HLA-DMA	3108
ENSG00000242574	HLA-DMB	3109
ENSG00000164494	PDSS2	57107
ENSG00000087157	PGS1	9489
ENSG00000123144	TRIR	79002
ENSG00000133083	DCLK1	9201
ENSG00000123485	HJURP	55355
ENSG00000160410	SHKBP1	92799
ENSG00000240344	PPIL3	53938
ENSG00000102032	RENBP	5973
ENSG00000196305	IARS	3376
ENSG00000149639	SOGA1	140710
ENSG00000169379	ARL13B	200894
ENSG00000116898	MRPS15	64960
ENSG00000124608	AARS2	57505
ENSG00000029639	TFB1M	51106
ENSG00000029534	ANK1	286
ENSG00000224313	DXO	1797
ENSG00000213923	CSNK1E	1454
ENSG00000064102	INTS13	55726
ENSG00000179119	SPTY2D1	144108
ENSG00000188994	ZNF292	23036
ENSG00000163815	CLEC3B	7123
ENSG00000181404	WASHC1	100287171
ENSG00000120725	SIL1	64374
ENSG00000104812	GYS1	2997
ENSG00000146842	TMEM209	84928
ENSG00000131791	PRKAB2	5565
ENSG00000214517	PPME1	51400
ENSG00000205937	RNPS1	10921
ENSG00000172830	SSH3	54961
ENSG00000007384	RHBDF1	64285
ENSG00000151247	EIF4E	1977
ENSG00000130985	UBA1	7317
ENSG00000087460	GNAS	2778
ENSG00000140577	CRTC3	64784
ENSG00000165813	CCDC186	55088
ENSG00000142949	PTPRF	5792
ENSG00000234745	HLA-B	3106
ENSG00000072682	P4HA2	8974
ENSG00000085377	PREP	5550
ENSG00000102038	SMARCA1	6594
ENSG00000280987	MATR3	9782
ENSG00000278372	MYO19	80179
ENSG00000117625	RCOR3	55758
ENSG00000185728	YTHDF3	253943
ENSG00000096384	HSP90AB1	3326
ENSG00000148672	GLUD1	2746
ENSG00000145730	PAM	5066
ENSG00000122042	UBL3	5412
ENSG00000131469	RPL27	6155
ENSG00000136273	HUS1	3364
ENSG00000173402	DAG1	1605
ENSG00000274247	PRSS1	5644
ENSG00000146376	ARHGAP18	93663
ENSG00000107719	PALD1	27143
ENSG00000168014	C2CD3	26005
ENSG00000155189	AGPAT5	55326
ENSG00000131778	CHD1L	9557
ENSG00000196704	AMZ2	51321
ENSG00000175274	TP53I11	9537
ENSG00000188229	TUBB4B	10383
ENSG00000070785	EIF2B3	8891
ENSG00000135249	RINT1	60561
ENSG00000072958	AP1M1	8907
ENSG00000148498	PARD3	56288
ENSG00000135632	SMYD5	10322
ENSG00000233209	HLA-DQB1	3119
ENSG00000110497	AMBRA1	55626
ENSG00000012822	CALCOCO1	57658
ENSG00000132849	PATJ	10207
ENSG00000004455	AK2	204
ENSG00000082512	TRAF5	7188
ENSG00000153767	GTF2E1	2960
ENSG00000162302	RPS6KA4	8986
ENSG00000144840	RABL3	285282
ENSG00000131435	PDLIM4	8572
ENSG00000100926	TM9SF1	10548
ENSG00000184867	ARMCX2	9823
ENSG00000164825	DEFB1	1672
ENSG00000126261	UBA2	10054
ENSG00000072786	STK10	6793
ENSG00000048544	MRPS10	55173
ENSG00000182809	CRIP2	1397
ENSG00000130158	DOCK6	57572
ENSG00000105401	CDC37	11140
ENSG00000163737	PF4	5196
ENSG00000160161	CILP2	148113
ENSG00000057663	ATG5	9474
ENSG00000138802	SEC24B	10427
ENSG00000163736	PPBP	5473
ENSG00000048028	USP28	57646
ENSG00000170385	SLC30A1	7779
ENSG00000145293	ENOPH1	58478
ENSG00000126254	RBM42	79171
ENSG00000196214	ZNF766	90321
ENSG00000116885	OSCP1	127700
ENSG00000155034	FBXL18	80028
ENSG00000108848	LUC7L3	51747
ENSG00000011566	MAP4K3	8491
ENSG00000124507	PACSIN1	29993
ENSG00000100138	SNU13	4809
ENSG00000123684	LPGAT1	9926
ENSG00000197451	HNRNPAB	3182
ENSG00000236418	HLA-DQA1	3117
ENSG00000145423	SFRP2	6423
ENSG00000116863	ADPRHL2	54936
ENSG00000135406	PRPH	5630
ENSG00000138834	MAPK8IP3	23162
ENSG00000169957	ZNF768	79724
ENSG00000146648	EGFR	1956
ENSG00000198176	TFDP1	7027
ENSG00000133250	ZNF414	84330
ENSG00000183077	AFMID	125061
ENSG00000168724	DNAJC21	134218
ENSG00000249115	HAUS5	23354
ENSG00000176248	ANAPC2	29882
ENSG00000079385	CEACAM1	634
ENSG00000255071	SAA2-SAA4	100528017
ENSG00000166803	PCLAF	9768
ENSG00000176101	SSNA1	8636
ENSG00000233490	GPSM3	63940
ENSG00000196569	LAMA2	3908
ENSG00000085982	USP40	55230
ENSG00000170439	METTL7B	196410
ENSG00000169118	CSNK1G1	53944
ENSG00000189079	ARID2	196528
ENSG00000263001	GTF2I	2969
ENSG00000144134	RABL2A	11159
ENSG00000129151	BBOX1	8424
ENSG00000135441	BLOC1S1	2647
ENSG00000169071	ROR2	4920
ENSG00000053770	AP5M1	55745
ENSG00000008513	ST3GAL1	6482
ENSG00000196878	LAMB3	3914
ENSG00000115317	HTRA2	27429
ENSG00000137462	TLR2	7097
ENSG00000070367	EXOC5	10640
ENSG00000197594	ENPP1	5167
ENSG00000166949	SMAD3	4088
ENSG00000163694	RBM47	54502
ENSG00000183111	ARHGEF37	389337
ENSG00000135940	COX5B	1329
ENSG00000105699	LSR	51599
ENSG00000163904	SENP2	59343
ENSG00000105397	TYK2	7297
ENSG00000156374	PCGF6	84108
ENSG00000116062	MSH6	2956
ENSG00000148308	GTF3C5	9328
ENSG00000091127	PUS7	54517
ENSG00000088836	SLC4A11	83959
ENSG00000104375	STK3	6788
ENSG00000115307	AUP1	550
ENSG00000090013	BLVRB	645
ENSG00000117594	HSD11B1	3290
ENSG00000176058	TPRN	286262
ENSG00000066322	ELOVL1	64834
ENSG00000163069	SGCB	6443
ENSG00000111676	ATN1	1822
ENSG00000153774	CFDP1	10428
ENSG00000206428	AIF1	199
ENSG00000156052	GNAQ	2776
ENSG00000144674	GOLGA4	2803
ENSG00000069535	MAOB	4129
ENSG00000188566	NDOR1	27158
ENSG00000009790	TRAF3IP3	80342
ENSG00000111678	C12orf57	113246
ENSG00000197256	KANK2	25959
ENSG00000123983	ACSL3	2181
ENSG00000159111	MRPL10	124995
ENSG00000164576	SAP30L	79685
ENSG00000229363	NELFE	7936
ENSG00000198162	MAN1A2	10905
ENSG00000167005	NUDT21	11051
ENSG00000078070	MCCC1	56922
ENSG00000165699	TSC1	7248
ENSG00000170558	CDH2	1000
ENSG00000164818	DNAAF5	54919
ENSG00000156599	ZDHHC5	25921
ENSG00000100897	DCAF11	80344
ENSG00000214944	ARHGEF28	64283
ENSG00000169814	BTD	686
ENSG00000107130	NCS1	23413
ENSG00000077235	GTF3C1	2975
ENSG00000132879	FBXO44	93611
ENSG00000112695	COX7A2	1347
ENSG00000164932	CTHRC1	115908
ENSG00000100395	L3MBTL2	83746
ENSG00000055044	NOP58	51602
ENSG00000108262	GIT1	28964
ENSG00000166670	MMP10	4319
ENSG00000136631	VPS45	11311
ENSG00000204936	CD177	57126
ENSG00000119969	HELLS	3070
ENSG00000160551	TAOK1	57551
ENSG00000146282	RARS2	57038
ENSG00000132323	ILKAP	80895
ENSG00000100575	TIMM9	26520
ENSG00000143442	POGZ	23126
ENSG00000074266	EED	8726
ENSG00000115687	PASK	23178
ENSG00000182325	FBXL6	26233
ENSG00000162928	PEX13	5194
ENSG00000213380	COG8	84342
ENSG00000116670	MAD2L2	10459
ENSG00000049089	COL9A2	1298
ENSG00000169047	IRS1	3667
ENSG00000180900	SCRIB	23513
ENSG00000273722	TMC4	147798
ENSG00000144668	ITGA9	3680
ENSG00000223957	NEU1	4758
ENSG00000103160	HSDL1	83693
ENSG00000125257	ABCC4	10257
ENSG00000174177	CTU2	348180
ENSG00000164087	POC1A	25886
ENSG00000057294	PKP2	5318
ENSG00000178922	HYI	81888
ENSG00000139292	LGR5	8549
ENSG00000121390	PSPC1	55269
ENSG00000185298	CCDC137	339230
ENSG00000063241	ISOC2	79763
ENSG00000166170	BAG5	9529
ENSG00000130560	UBAC1	10422
ENSG00000144579	CTDSP1	58190
ENSG00000096401	CDC5L	988
ENSG00000168172	HOOK3	84376
ENSG00000102786	INTS6	26512
ENSG00000228964	HLA-B	3106
ENSG00000133247	KMT5C	84787
ENSG00000116128	BCL9	607
ENSG00000119650	IFT43	112752
ENSG00000054654	SYNE2	23224
ENSG00000111790	FGFR1OP2	26127
ENSG00000131504	DIAPH1	1729
ENSG00000118523	CTGF	1490
ENSG00000126947	ARMCX1	51309
ENSG00000085831	TTC39A	22996
ENSG00000168002	POLR2G	5436
ENSG00000196562	SULF2	55959
ENSG00000197555	SIPA1L1	26037
ENSG00000084774	CAD	790
ENSG00000137804	NUSAP1	51203
ENSG00000152894	PTPRK	5796
ENSG00000126953	TIMM8A	1678
ENSG00000080845	DLGAP4	22839
ENSG00000163900	TMEM41A	90407
ENSG00000117394	SLC2A1	6513
ENSG00000142910	TINAGL1	64129
ENSG00000083937	CHMP2B	25978
ENSG00000006025	OSBPL7	114881
ENSG00000044115	CTNNA1	1495
ENSG00000105723	GSK3A	2931
ENSG00000143486	EIF2D	1939
ENSG00000205978	NYNRIN	57523
ENSG00000111669	TPI1	7167
ENSG00000121892	PDS5A	23244
ENSG00000117868	ESYT2	57488
ENSG00000091640	SPAG7	9552
ENSG00000039537	C6	729
ENSG00000274112	SMDT1	91689
ENSG00000108091	CCDC6	8030
ENSG00000116221	MRPL37	51253
ENSG00000180957	PITPNB	23760
ENSG00000227804	PPP1R10	5514
ENSG00000184292	TACSTD2	4070
ENSG00000121769	FABP3	2170
ENSG00000157216	SSBP3	23648
ENSG00000144559	TAMM41	132001
ENSG00000118507	AKAP7	9465
ENSG00000124575	HIST1H1D	3007
ENSG00000106733	NMRK1	54981
ENSG00000231257	ATAT1	79969
ENSG00000107164	FUBP3	8939
ENSG00000118496	FBXO30	84085
ENSG00000105705	SUGP1	57794
ENSG00000266028	SRGAP2	23380
ENSG00000154764	WNT7A	7476
ENSG00000277365	NDUFA6	4700
ENSG00000163631	ALB	213
ENSG00000257923	CUX1	1523
ENSG00000086570	FAT2	2196
ENSG00000100445	SDR39U1	56948
ENSG00000134884	ARGLU1	55082
ENSG00000258644	SYNJ2BP-COX16	100529257
ENSG00000171403	KRT9	3857
ENSG00000135446	CDK4	1019
ENSG00000100154	TTC28	23331
ENSG00000170889	RPS9	6203
ENSG00000105221	AKT2	208
ENSG00000224587	MDC1	9656
ENSG00000127452	FBXL12	54850
ENSG00000111144	LTA4H	4048
ENSG00000120053	GOT1	2805
ENSG00000133119	RFC3	5983
ENSG00000100105	PATZ1	23598
ENSG00000177606	JUN	3725
ENSG00000127914	AKAP9	10142
ENSG00000186847	KRT14	3861
ENSG00000100441	KHNYN	23351
ENSG00000117983	MUC5B	727897
ENSG00000239865	RPP21	79897
ENSG00000239865	RPP21	202658
ENSG00000158669	GPAT4	137964
ENSG00000101846	STS	412
ENSG00000179387	ELMOD2	255520
ENSG00000105538	RASIP1	54922
ENSG00000122140	MRPS2	51116
ENSG00000129933	MAU2	23383
ENSG00000230143	FLOT1	10211
ENSG00000125870	SNRPB2	6629
ENSG00000134762	DSC3	1825
ENSG00000128513	POT1	25913
ENSG00000126247	CAPNS1	826
ENSG00000128908	INO80	54617
ENSG00000147536	GINS4	84296
ENSG00000263528	IKBKE	9641
ENSG00000105373	NOP53	29997
ENSG00000087266	SH3BP2	6452
ENSG00000092148	HECTD1	25831
ENSG00000055917	PUM2	23369
ENSG00000148343	MIGA2	84895
ENSG00000148484	RSU1	6251
ENSG00000126870	WDR60	55112
ENSG00000099284	H2AFY2	55506
ENSG00000110934	BIN2	51411
ENSG00000047578	KIAA0556	23247
ENSG00000042286	AIFM2	84883
ENSG00000134258	VTCN1	79679
ENSG00000131323	TRAF3	7187
ENSG00000118520	ARG1	383
ENSG00000086504	MRPL28	10573
ENSG00000115761	NOL10	79954
ENSG00000125266	EFNB2	1948
ENSG00000102048	ASB9	140462
ENSG00000139343	SNRPF	6636
ENSG00000069424	KCNAB2	8514
ENSG00000163399	ATP1A1	476
ENSG00000127989	MTERF1	7978
ENSG00000171346	KRT15	3866
ENSG00000165983	PTER	9317
ENSG00000174442	ZWILCH	55055
ENSG00000105402	NAPA	8775
ENSG00000185024	BRF1	2972
ENSG00000272835	SMDT1	91689
ENSG00000063177	RPL18	6141
ENSG00000177731	FLII	2314
ENSG00000164237	CMBL	134147
ENSG00000178105	DDX10	1662
ENSG00000112294	ALDH5A1	7915
ENSG00000054116	TRAPPC3	27095
ENSG00000151491	EPS8	2059
ENSG00000174021	GNG5	2787
ENSG00000135457	TFCP2	7024
ENSG00000175029	CTBP2	1488
ENSG00000077097	TOP2B	7155
ENSG00000162191	UBXN1	51035
ENSG00000116871	MAP7D1	55700
ENSG00000189334	S100A14	57402
ENSG00000091157	WDR7	23335
ENSG00000179295	PTPN11	5781
ENSG00000167600	CYP2S1	29785
ENSG00000055163	CYFIP2	26999
ENSG00000012048	BRCA1	672
ENSG00000143106	PSMA5	5686
ENSG00000215421	ZNF407	55628
ENSG00000165280	VCP	7415
ENSG00000074582	BCS1L	617
ENSG00000135336	ORC3	23595
ENSG00000198218	QRICH1	54870
ENSG00000111011	RSRC2	65117
ENSG00000138823	MTTP	4547
ENSG00000148296	SURF6	6838
ENSG00000066427	ATXN3	4287
ENSG00000154380	ENAH	55740
ENSG00000113905	HRG	3273
ENSG00000130177	CDC16	8881
ENSG00000145192	AHSG	197
ENSG00000204713	TRIM27	5987
ENSG00000225987	PBX2	5089
ENSG00000162688	AGL	178
ENSG00000227715	HLA-A	3105
ENSG00000095066	HOOK2	29911
ENSG00000166192	SENP8	123228
ENSG00000275118	MBOAT7	79143
ENSG00000233418	DHX16	8449
ENSG00000168807	SNTB2	6645
ENSG00000142409	ZNF787	126208
ENSG00000132612	VPS4A	27183
ENSG00000171557	FGG	2266
ENSG00000258429	PDF	64146
ENSG00000170325	PRDM10	56980
ENSG00000111237	VPS29	51699
ENSG00000135480	KRT7	3855
ENSG00000154305	MIA3	375056
ENSG00000126803	HSPA2	3306
ENSG00000132842	AP3B1	8546
ENSG00000196510	ANAPC7	51434
ENSG00000130349	C6orf203	51250
ENSG00000185989	RASA3	22821
ENSG00000106608	URGCP	55665
ENSG00000004059	ARF5	381
ENSG00000131013	PPIL4	85313
ENSG00000170584	NUDCD2	134492
ENSG00000068784	SRBD1	55133
ENSG00000163814	CDCP1	64866
ENSG00000036257	CUL3	8452
ENSG00000108950	FAM20A	54757
ENSG00000100504	PYGL	5836
ENSG00000092010	PSME1	5720
ENSG00000116731	PRDM2	7799
ENSG00000079931	MOXD1	26002
ENSG00000261236	BOP1	23246
ENSG00000138382	METTL5	29081
ENSG00000282752	CTDP1	9150
ENSG00000131238	PPT1	5538
ENSG00000015479	MATR3	9782
ENSG00000100934	SEC23A	10484
ENSG00000087274	ADD1	118
ENSG00000229061	ATAT1	79969
ENSG00000125691	RPL23	9349
ENSG00000118961	LDAH	60526
ENSG00000119640	ACYP1	97
ENSG00000157992	KRTCAP3	200634
ENSG00000113812	ACTR8	93973
ENSG00000135587	SMPD2	6610
ENSG00000163930	BAP1	8314
ENSG00000183520	UTP11	51118
ENSG00000171174	RBKS	64080
ENSG00000170502	NUDT9	53343
ENSG00000186710	CFAP73	387885
ENSG00000183431	SF3A3	10946
ENSG00000143387	CTSK	1513
ENSG00000125354	SEPT6	23157
ENSG00000198189	HSD17B11	51170
ENSG00000196547	MAN2A2	4122
ENSG00000188404	SELL	6402
ENSG00000187676	B3GLCT	145173
ENSG00000068976	PYGM	5837
ENSG00000114686	MRPL3	11222
ENSG00000105771	SMG9	56006
ENSG00000111328	CDK2AP1	8099
ENSG00000175416	CLTB	1212
ENSG00000151376	ME3	10873
ENSG00000173064	HECTD4	283450
ENSG00000228299	HLA-C	3107
ENSG00000143374	TARS2	80222
ENSG00000061794	MRPS35	60488
ENSG00000102265	TIMP1	7076
ENSG00000156858	PRR14	78994
ENSG00000135148	TRAFD1	10906
ENSG00000266472	MRPS21	54460
ENSG00000143793	C1orf35	79169
ENSG00000131437	KIF3A	11127
ENSG00000117448	AKR1A1	10327
ENSG00000144048	DUSP11	8446
ENSG00000181061	HIGD1A	25994
ENSG00000182196	ARL6IP4	51329
ENSG00000102390	PBDC1	51260
ENSG00000099821	POLRMT	5442
ENSG00000044574	HSPA5	3309
ENSG00000090382	LYZ	4069
ENSG00000177674	AGTRAP	57085
ENSG00000113273	ARSB	411
ENSG00000145331	TRMT10A	93587
ENSG00000026652	AGPAT4	56895
ENSG00000278154	LAIR1	3903
ENSG00000099804	CDC34	997
ENSG00000181830	SLC35C1	55343
ENSG00000100387	RBX1	9978
ENSG00000206172	HBA1	3039
ENSG00000049618	ARID1B	57492
ENSG00000184178	SCFD2	152579
